2026-03-20 11:01:41 - INFO - Training of steGANdalf/ started.
2026-03-20 11:01:47 - INFO - [0/30] None tau=1.000 Adversary training started.
2026-03-20 11:05:37 - INFO - train27.py - tr: [ 0][165]  loss_a 0.4088  loss_e 1.7673  α27 0.3729  α3 0.4944  α3r 0.5163  α3g 0.4279  α3b 0.5390  β27 0.2024  β2 0.3534  β2r 0.1152  β2g 0.0865  β2b 0.1517  p_e 0.4469  roc_auc 0.5524  sd/loss_a 0.4220  sd/loss_e 0.0904  g/ρ27 0.0343  L2/ρ27 0.0054
2026-03-20 11:05:43 - INFO - train27.py - tr: [ 0][170]  loss_a 0.9072  loss_e 1.9679  α27 0.4130  α3 0.5460  α3r 0.5692  α3g 0.4825  α3b 0.5863  β27 0.2078  β2 0.3804  β2r 0.1292  β2g 0.1009  β2b 0.1503  p_e 0.4392  roc_auc 0.5627  sd/loss_a 0.4389  sd/loss_e 0.0921  g/ρ27 0.0033  L2/ρ27 0.0004
2026-03-20 11:05:49 - INFO - train27.py - tr: [ 0][175]  loss_a 0.6861  loss_e 1.7998  α27 0.4782  α3 0.6105  α3r 0.6413  α3g 0.5336  α3b 0.6567  β27 0.2494  β2 0.4448  β2r 0.1488  β2g 0.1136  β2b 0.1824  p_e 0.4332  roc_auc 0.5762  sd/loss_a 0.5402  sd/loss_e 0.1362  g/ρ27 0.0198  L2/ρ27 0.0022
2026-03-20 11:05:55 - INFO - train27.py - tr: [ 0][180]  loss_a 0.1388  loss_e 1.7952  α27 0.3455  α3 0.4499  α3r 0.4783  α3g 0.3911  α3b 0.4802  β27 0.1623  β2 0.2952  β2r 0.1051  β2g 0.0785  β2b 0.1117  p_e 0.4230  roc_auc 0.5737  sd/loss_a 0.4933  sd/loss_e 0.1190  g/ρ27 0.0272  L2/ρ27 0.0046
2026-03-20 11:06:02 - INFO - train27.py - tr: [ 0][185]  loss_a 0.6513  loss_e 1.7521  α27 0.3937  α3 0.5084  α3r 0.5339  α3g 0.4312  α3b 0.5601  β27 0.2020  β2 0.3541  β2r 0.1191  β2g 0.0874  β2b 0.1476  p_e 0.4125  roc_auc 0.5875  sd/loss_a 0.5165  sd/loss_e 0.1048  g/ρ27 0.0203  L2/ρ27 0.0047
2026-03-20 11:06:08 - INFO - train27.py - tr: [ 0][190]  loss_a -0.0928  loss_e 1.7501  α27 0.3899  α3 0.5112  α3r 0.5417  α3g 0.4216  α3b 0.5703  β27 0.2089  β2 0.3656  β2r 0.1216  β2g 0.0848  β2b 0.1592  p_e 0.4083  roc_auc 0.5889  sd/loss_a 0.4819  sd/loss_e 0.1053  g/ρ27 0.0491  L2/ρ27 0.0094
2026-03-20 11:06:14 - INFO - train27.py - tr: [ 0][195]  loss_a 0.7473  loss_e 1.8264  α27 0.4038  α3 0.5352  α3r 0.5569  α3g 0.4479  α3b 0.6009  β27 0.2079  β2 0.3746  β2r 0.1257  β2g 0.0902  β2b 0.1587  p_e 0.4228  roc_auc 0.5781  sd/loss_a 0.4817  sd/loss_e 0.0961  g/ρ27 0.0213  L2/ρ27 0.0031
2026-03-20 11:06:20 - INFO - train27.py - tr: [ 0][200]  loss_a -0.3211  loss_e 1.7445  α27 0.3632  α3 0.5205  α3r 0.5328  α3g 0.4359  α3b 0.5928  β27 0.2153  β2 0.3882  β2r 0.1205  β2g 0.0893  β2b 0.1785  p_e 0.4220  roc_auc 0.5931  sd/loss_a 0.4955  sd/loss_e 0.0953  g/ρ27 0.0940  L2/ρ27 0.0103
2026-03-20 11:06:26 - INFO - train27.py - tr: [ 0][205]  loss_a -0.1659  loss_e 1.8830  α27 0.3145  α3 0.5510  α3r 0.5620  α3g 0.4966  α3b 0.5943  β27 0.2370  β2 0.4574  β2r 0.1337  β2g 0.1108  β2b 0.2129  p_e 0.4335  roc_auc 0.5771  sd/loss_a 0.4737  sd/loss_e 0.1025  g/ρ27 0.0380  L2/ρ27 0.0081
2026-03-20 11:06:32 - INFO - train27.py - tr: [ 0][210]  loss_a -0.0447  loss_e 1.9486  α27 0.3266  α3 0.6408  α3r 0.6488  α3g 0.6034  α3b 0.6703  β27 0.2485  β2 0.5492  β2r 0.1701  β2g 0.1519  β2b 0.2272  p_e 0.4310  roc_auc 0.5787  sd/loss_a 0.3995  sd/loss_e 0.1017  g/ρ27 0.0357  L2/ρ27 0.0042
